code,name
057794,鴻準統一4B購03
057795,鴻準統一4B購04
057796,鴻準統一51購02
057797,鴻準統一55購01
057798,智伸科統一4A購01
057799,中租統一4B購01
05779P,臺股指群益4C售02
057800,未來車元富45購02
057802,未來車元富45購03
057803,未來車元富45購04
057804,未來車元富46購01
057805,未來車元富48購01
057806,鴻海元富45購09
057807,台積電元富45購16
057808,鴻準元富45購02
057809,鴻準元富45購03
05780P,鴻海元大46售07
057810,鴻準元富4B購02
057811,潤泰全元富45購01
057812,潤泰全元富4B購01
057813,建漢元富46購01
057814,神達元富45購02
057815,神達元富45購03
057816,神達元富45購04
057817,中租元富45購01
057818,緯穎元富46購02
057819,鴻準台新45購03
05781P,臺股指元大46售30
057820,貿聯台新45購01
057821,鴻準第一47購01
057822,神達第一45購01
057823,潤泰全中信45購01
057824,華城永豐47購01
057825,廣宇永豐46購01
057826,鴻準永豐45購03
057827,鴻準永豐46購04
057828,威盛永豐45購03
057829,怡利電永豐46購01
05782P,臺股指元大46售31
057830,萬海永豐46購02
057831,辛耘永豐45購05
057832,南寶永豐45購02
057833,緯穎永豐45購05
057834,緯穎永豐46購02
057835,台灣50凱基4A購04
057836,T50正2凱基4A購01
057837,A50正2凱基47購02
057838,國企2X凱基48購03
057839,亞力凱基45購02
05783P,臺股指元大46售32
057840,華城凱基45購01
057841,台玻凱基48購01
057842,川湖凱基45購05
057843,光寶科凱基45購03
057844,聯電凱基46購01
057845,鴻海凱基47購06
057846,廣宇凱基45購02
057847,鴻準凱基45購06
057848,鴻準凱基47購01
057849,技嘉凱基47購01
05784P,臺股指元大46售33
057850,威盛凱基47購01
057851,正崴凱基45購01
057852,志聖凱基45購01
057853,陽明凱基45購05
057854,萬海凱基4A購03
057855,長榮航凱基45購06
057856,潤泰全凱基46購01
057857,健和興凱基45購01
057858,緯創凱基45購06
057859,牧德凱基46購01
05785P,臺股指元大46售34
057860,健策凱基47購01
057861,貿聯凱基45購04
057862,日月光凱基47購01
057863,永崴控凱基45購01
057864,力成凱基47購01
057865,緯穎凱基45購06
057866,美費半富邦47購01
057867,華新富邦45購01
057868,光寶科富邦45購01
057869,光寶科富邦47購01
05786P,臺股指元大46售35
057870,鴻海富邦49購01
057871,台積電富邦49購02
057872,鴻準富邦47購02
057873,鴻準富邦48購01
057874,正崴富邦4B購01
057875,聯發科富邦49購01
057876,陽明富邦48購01
057877,貿聯富邦47購01
057878,神達富邦48購01
057879,日月光富邦47購01
05787P,臺股指元大47售14
057880,寶成富邦47購01
057881,臺股指富邦46購07
057882,香港2X國票45購04
057883,元債2X國票46購03
057884,元債2X國票48購02
057885,元債2X國票4B購01
057886,美債2X國票47購01
057887,美債2X國票49購01
057888,華城國票46購04
057889,中砂國票46購03
05788P,臺股指元大47售15
057890,華新國票45購01
057891,華新國票46購01
057892,東鹼國票46購01
057893,裕隆國票46購01
057894,聯電國票45購01
057895,聯電國票45購02
057896,聯電國票46購01
057897,金像電國票46購01
057898,皇昌國票45購01
057899,長榮國票46購04
05789P,臺股指元大47售16
057900,台驊控國票45購01
057901,群創國票45購01
057902,群創國票46購01
057903,神達國票45購03
057904,中租國票46購02
057905,保瑞國票46購02
057906,愛普國票46購02
057907,緯穎國票46購02
057908,世紀鋼國票45購03
057909,世紀鋼國票46購02
05790P,臺股指元大47售17
057910,世紀鋼國票47購02
057911,香港2X元大47購01
057912,SGBR2X元大45購02
057913,SGBR2X元大47購02
057914,SGBR2X元大47購03
057915,未來車元大45購01
057916,上銀元大47購01
057917,川湖元大45購04
057918,鴻海元大55購01
057919,廣宇元大45購05
05791P,臺股指元大4A售09
057920,廣宇元大45購06
057921,廣宇元大45購07
057922,台積電元大55購01
057923,鴻準元大45購07
057924,鴻準元大49購01
057925,鴻準元大4A購01
057926,技嘉元大45購14
057927,技嘉元大45購15
057928,技嘉元大45購16
057929,長榮元大45購12
05792P,鴻海永豐46售11
057930,陽明元大45購05
057931,萬海元大45購03
057932,長榮航元大4B購01
057933,零壹元大45購03
057934,緯創元大45購22
057935,緯創元大45購24
057936,華擎元大45購01
057937,牧德元大45購02
057938,智易元大45購02
057939,世芯元大45購18
05793P,金像電永豐46售01
057940,世芯元大45購19
057941,世芯元大4B購01
057942,貿聯元大45購11
057943,貿聯元大45購12
057944,貿聯元大48購02
057945,神達元大47購01
057946,神達元大48購01
057947,神達元大4B購01
057948,華孚元大45購01
057949,迅得元大45購04
05794P,漢唐永豐47售01
057950,緯穎元大45購15
057951,緯穎元大45購16
057952,緯穎元大45購17
057953,天虹元大48購01
057954,勤誠元大45購04
057955,滬深2X群益45購09
057956,國企2X群益49購01
057957,金寶群益45購05
057958,金寶群益45購06
057959,廣宇群益45購02
05795P,台灣50元富46售09
057960,友訊群益45購01
057961,鴻準群益46購03
057962,鴻準群益46購04
057963,鴻準群益4A購01
057964,華碩群益45購03
057965,技嘉群益46購02
057966,技嘉群益46購03
057967,威盛群益45購07
057968,威盛群益45購08
057969,京元電群益45購04
05796P,台灣50元富46售10
057970,宏達電群益47購02
057971,元大金群益46購01
057972,台新金群益46購01
057973,國票金群益46購01
057974,王道銀群益46購01
057975,緯創群益45購09
057976,嘉澤群益45購04
057977,健策群益45購02
057978,世芯群益45購11
057979,貿聯群益47購03
05797P,保瑞元富46售01
057980,神達群益49購01
057981,材料群益45購05
057982,臻鼎群益45購02
057983,保瑞群益46購02
057985,台泥富邦47購01
057986,中石化富邦45購01
057987,華新富邦47購01
057988,新光鋼富邦45購01
057989,新光鋼富邦47購01
05798P,正崴群益46售05
057990,威盛富邦45購02
057991,威盛富邦47購02
057992,精成科富邦47購01
057993,南電富邦48購01
057994,臺股指富邦48購04
057995,鴻準中信47購01
057996,正崴中信45購01
057997,台灣50永豐45購06
057998,漢唐永豐46購01
057999,宏達電永豐46購02
05799P,緯創群益48售01
058000,新興永豐45購01
058001,新日興永豐45購01
058002,玉晶光永豐45購01
058003,神達永豐47購02
058004,神達永豐48購01
058005,日月光永豐45購01
058006,康舒永豐46購01
058007,緯穎永豐46購03
058008,東哥永豐45購01
058009,寶成永豐45購01
05800P,祥碩群益46售06
058010,香港2X凱基46購03
058011,SGBR2X凱基45購03
058012,智能車凱基45購01
058013,未來車凱基45購01
058014,未來車凱基46購01
058015,未來車凱基48購01
058016,華城凱基49購02
058017,東鹼凱基46購01
058018,美時凱基48購01
058019,鴻海凱基47購07
05801P,台塑中信46售01
058020,仁寶凱基46購01
058021,台積電凱基47購05
058022,台積電凱基47購06
058023,台積電凱基47購07
058024,漢唐凱基45購01
058025,新興凱基45購02
058026,裕民凱基46購01
058027,健和興凱基46購01
058028,建漢凱基46購01
058029,新日興凱基45購01
05802P,群創中信46售01
058030,創意凱基45購06
058031,世芯凱基48購03
058032,神達凱基47購01
058033,神達凱基4B購01
058034,保瑞凱基47購01
058035,緯穎凱基45購07
058036,世紀鋼凱基45購06
058037,鴻準國泰47購02
058038,聯發科國泰47購02
058039,廣宇台新45購01
05803P,臺股指中信46售11
058040,金寶統一53購01
058041,鴻準統一4C購02
058042,神達統一4A購02
058043,神達統一4B購03
058044,華通兆豐45購02
058045,大立光兆豐46購02
058046,景碩兆豐46購01
058047,玉晶光兆豐46購01
058048,創意兆豐46購01
058049,中租兆豐47購01
05804P,中砂國票47售01
058050,華孚兆豐47購01
058051,T50正2國票45購03
058052,T50正2國票46購01
058053,T50正2國票47購01
058054,台化國票45購01
058055,中華國票46購01
058056,億光國票45購01
058057,漢唐國票46購03
058058,宏達電國票5B購01
058059,裕民國票46購02
05805P,華新國票46售02
058060,訊舟國票45購02
058061,世芯國票45購09
058062,世芯國票46購08
058063,世芯國票47購07
058064,神達國票45購05
058065,神達國票47購01
058066,神達國票48購01
058067,神達國票49購01
058068,康舒國票46購01
058069,愛普國票47購01
05806P,旺宏國票46售01
058070,汎銓國票45購03
058071,寶成國票46購02
058072,台灣50元富45購07
058073,元上證元富4B購01
058074,國企2X元富45購03
058075,元金2X元富4B購01
058076,中50元富4B購01
058077,中502X元富45購02
058078,合機元富45購01
058079,東鹼元富48購01
05807P,陽明國票46售06
058080,寶齡元富4B購01
058081,裕隆元富46購01
058082,鴻海元富45購10
058083,鴻海元富45購11
058084,全新元富46購01
058085,乙盛元富46購01
058086,臺股指元富45購01
058087,華城元大48購01
058088,聯電元大45購05
058089,鴻海元大45購26
05808P,景碩國票47售03
058090,鴻海元大45購27
058091,鴻海元大48購01
058092,仁寶元大45購03
058093,台積電元大48購07
058094,鴻準元大45購10
058095,鴻準元大45購11
058096,鴻準元大49購02
058097,英業達元大49購01
058098,技嘉元大45購17
058099,台光電元大45購06
05809P,永崴控國票47售01
058100,正崴元大4B購01
058101,長榮元大45購13
058102,長榮元大45購14
058103,陽明元大45購06
058104,長榮航元大4B購02
058105,凱基金元大45購01
058106,奇鋐元大47購01
058107,建漢元大45購01
058108,緯創元大45購25
058109,緯創元大45購26
05810P,波力國票46售01
058110,華擎元大45購02
058111,神達元大45購07
058112,神達元大46購01
058113,神達元大47購02
058114,神達元大47購03
058115,神達元大48購02
058116,神達元大48購03
058117,神達元大4B購02
058118,材料元大45購05
058119,乙盛元大48購01
05811P,鴻海凱基47售11
058120,迅得元大47購01
058121,緯穎元大45購18
058122,世紀鋼元大45購08
058123,T50正2群益47購01
058124,亞力群益45購02
058125,大成鋼群益45購01
058126,川湖群益45購03
058127,聯電群益4A購01
058128,金寶群益47購01
058129,華通群益45購03
05812P,貿聯凱基46售07
058130,廣宇群益47購01
058131,台積電群益4B購04
058132,智邦群益47購01
058133,順德群益49購01
058134,鴻準群益45購03
058135,英業達群益45購05
058136,英業達群益45購06
058137,矽統群益45購02
058138,金像電群益46購02
058139,技嘉群益45購06
05813P,台灣50元大47售07
058140,技嘉群益45購07
058141,正崴群益46購02
058142,京元電群益47購01
058143,強茂群益47購02
058144,宏達電群益45購01
058145,長榮群益45購04
058146,陽明群益47購01
058147,華航群益45購03
058148,萬海群益45購07
058149,長榮航群益47購01
05814P,滬深2X元大48售02
058150,富邦金群益4B購01
058151,大立光群益45購03
058152,奇鋐群益45購13
058153,景碩群益45購05
058154,緯創群益45購10
058155,晶睿群益47購01
058156,華擎群益47購01
058157,碩天群益47購02
058158,洋華群益45購01
058159,健策群益45購03
05815P,聯電元大46售08
058160,貿聯群益46購05
058161,日月光群益47購02
058162,材料群益45購06
058163,臻鼎群益45購03
058164,中租群益46購01
058165,康舒群益47購01
058166,迅得群益48購01
058167,緯穎群益45購08
058168,緯穎群益45購09
058169,緯穎群益47購01
05816P,鴻海元大46售09
058170,臺股指群益48購08
058171,臺股指群益48購09
058172,臺股指群益48購10
058173,臺股指群益48購11
058174,中石化中信45購01
058175,華邦電中信45購01
058176,緯穎中信47購01
058177,智邦兆豐47購01
058178,永崴控兆豐47購01
058179,鴻海富邦45購03
05817P,華碩元大46售01
058180,鴻海富邦47購01
058181,技嘉富邦45購03
058182,技嘉富邦45購04
058183,正崴富邦48購01
058184,緯創富邦4B購01
058185,世紀鋼富邦45購02
058186,滬深2X永豐46購08
058187,元債2X永豐47購05
058188,長榮航永豐45購03
058189,亞光永豐46購01
05818P,祥碩元大46售02
058190,欣興永豐45購03
058191,建漢永豐47購01
058192,日電貿永豐47購01
058193,晶睿永豐45購01
058194,健策永豐45購02
058195,世芯永豐52購01
058196,世芯永豐52購02
058197,貿聯永豐45購07
058198,緯穎永豐47購01
058199,臺股指永豐46購05
05819P,電子類元大46售02
058200,臺股指永豐46購06
058201,臺股指永豐46購07
058202,元債2X國泰47購01
058203,元債2X國泰47購02
058204,滬深2X元富45購04
058205,金寶元富4B購01
058206,楠梓電元富48購01
058207,仁寶元富4B購01
058208,鴻準元富45購06
058209,華碩元富45購02
05820P,創意國票47售02
058210,技嘉元富4A購03
058211,漢唐元富45購01
058212,盟立元富45購01
058213,健和興元富45購01
058214,新日興元富45購01
058215,嘉澤元富4B購02
058216,世芯元富4B購05
058217,康舒元富45購01
058218,保瑞元富45購01
058219,保瑞元富45購02
05821P,T50正2中信48售01
058220,保瑞元富48購01
058221,保瑞元富4A購01
058222,緯穎元富45購02
058223,緯穎元富4B購02
058224,勤誠元富48購02
058225,東哥元富45購01
058226,威盛台新45購01
058227,新日興台新45購01
058228,美時統一4B購01
058229,仁寶統一4B購01
05822P,長榮航中信47售01
058230,漢唐統一4B購01
058231,大立光統一47購05
058232,日電貿統一52購01
